animal,avg_ibi,avg_spikes_burst,bf,bfr,group,max_spikes_burst,max_sync_bf_dist,max_sync_coef,mean_sync_bf_dist,mean_sync_coef,p_bursting_spikes,p_bursting_time,sfr,sync_n
C5,,,12126.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
C5,,,11314.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
C5,,,11314.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
C5,,,9849.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
C5,,,9189.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.46223956496558327,0
C5,,,9849.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.04557291485576173,0
C5,10.577551364898682,3.0833333333333335,11314.0,0.07812499689559155,ET,4.0,,0.0,,0.0,2.7777777777777777,0.12717348949418508,8.671874655410662,0
C5,,3.0,10556.0,0.006510416407965962,ET,3.0,,0.0,,0.0,4.477611940298507,0.22498672554943064,0.43619789933371944,0
C5,,,9849.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.013020832815931924,0
C5,,,9189.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.006510416407965962,0
C5,,,9189.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
C5,,,12996.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.006510416407965962,0
C5,,,12126.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
C5,,,9189.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
C7,,,7856.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.06510416407965962,0
C7,,,7080.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.11067707893542135,0
C7,,,7856.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.006510416407965962,0
C7,8.434799177306038,3.1333333333333333,8717.0,0.09765624611948942,ENT,4.0,861.0,0.015467818415025586,287.0,0.011400725606799368,2.6183844011142066,0.13741384645645432,11.6861974522989,3
C7,,,7080.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.13020832815931924,0
C7,,3.0,7856.0,0.006510416407965962,ENT,3.0,,0.0,,0.0,6.8181818181818175,0.35810670944624307,0.2864583219505023,0
C7,,,7856.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.013020832815931924,0
C7,,,7856.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.11718749534338731,0
C7,,4.0,7856.0,0.006510416407965962,ENT,4.0,,0.0,,0.0,21.052631578947366,1.4994932363632028,0.12369791175135328,0
C7,,,7080.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.1367187445672852,0
C7,,,7856.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.345052069622196,0
C7,39.472947120666504,3.0,7856.0,0.013020832815931924,ENT,3.0,,0.0,,0.0,7.142857142857142,0.16207992386500342,0.5468749782691408,0
C7,12.630430728197098,3.0,8717.0,0.058593747671693654,ENT,3.0,861.0,0.015467818415025586,430.5,0.013751869683602393,6.352941176470588,0.2595732506285806,2.7669269733855337,2
C7,14.801469469070435,3.5,8717.0,0.039062498447795774,ENT,6.0,861.0,0.015241947645140889,430.5,0.014099877002720525,3.7300177619893424,0.14136017048914548,3.6653644376848367,2
C7,13.617233902215958,3.4444444444444446,7856.0,0.058593747671693654,ENT,5.0,861.0,0.015241947645140889,287.0,0.011018140214130818,2.8999064546304956,0.1533330978122116,6.959635140115613,3
C7,23.559932629267376,3.0,7856.0,0.026041665631863848,ENT,3.0,,0.0,,0.0,2.5423728813559325,0.10866671368810678,3.072916544559934,0
C7,,,7080.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.18229165942304693,0
C7,,,7856.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.1562499937911831,0
C7,,,7856.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.06510416407965962,0
C7,,,7080.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.11067707893542135,0
C7,,,7856.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.006510416407965962,0
C7,8.434799177306038,3.1333333333333333,8717.0,0.09765624611948942,ENT,4.0,,0.0,,0.0,2.618384401114206,0.13741384645645432,11.6861974522989,0
C7,,,7080.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.13020832815931924,0
C7,,3.0,7856.0,0.006510416407965962,ENT,3.0,,0.0,,0.0,6.8181818181818175,0.35810670944624307,0.2864583219505023,0
C7,,,7856.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.013020832815931924,0
C7,,,7856.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.11718749534338731,0
C7,,4.0,7856.0,0.006510416407965962,ENT,4.0,,0.0,,0.0,21.052631578947366,1.4994932363632028,0.12369791175135328,0
C7,,,7080.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.1367187445672852,0
C7,,,7856.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.345052069622196,0
C7,39.472947120666504,3.0,7856.0,0.013020832815931924,ENT,3.0,,0.0,,0.0,7.142857142857142,0.16207992386500342,0.5468749782691408,0
C7,12.630430728197098,3.0,8717.0,0.058593747671693654,ENT,3.0,,0.0,,0.0,6.352941176470588,0.2595732506285806,2.7669269733855337,0
C7,14.801469469070435,3.5,8717.0,0.039062498447795774,ENT,6.0,,0.0,,0.0,3.7300177619893424,0.14136017048914548,3.6653644376848367,0
C7,13.617233902215958,3.4444444444444446,7856.0,0.058593747671693654,ENT,5.0,,0.0,,0.0,2.8999064546304956,0.1533330978122116,6.959635140115613,0
C7,23.559932629267376,3.0,7856.0,0.026041665631863848,ENT,3.0,,0.0,,0.0,2.5423728813559325,0.10866671368810678,3.072916544559934,0
C7,,,7080.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.18229165942304693,0
C7,,,7856.0,0.0,ENT,,,0.0,,0.0,0.0,0.0,0.1562499937911831,0
C8,,,8000.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.006510416407965962,0
C8,49.87568128108978,3.3333333333333335,7464.0,0.019531249223897887,ET,4.0,,0.0,,0.0,6.896551724137931,0.3703466158967568,0.9440103791550645,0
C8,,,8574.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.4427083157416854,0
C8,27.46494960784912,3.0,9189.0,0.013020832815931924,ET,3.0,,0.0,,0.0,1.6,0.06893323460486592,2.4414061529872355,0
C8,36.397547483444214,3.0,9189.0,0.013020832815931924,ET,3.0,,0.0,,0.0,23.076923076923077,1.209919913712346,0.169270826607115,0
C8,16.61986815929413,3.6,9189.0,0.03255208203982981,ET,4.0,,0.0,,0.0,5.6426332288401255,0.32149316086398916,2.076822834141142,0
C8,40.212589184443154,3.0,8574.0,0.026041665631863848,ET,3.0,,0.0,,0.0,6.741573033707865,0.3522133004282594,1.1588541206179412,0
C8,,,8000.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
C8,,,7464.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
C8,,,9189.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.04557291485576173,0
C8,,,9189.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.019531249223897887,0
C8,,,9189.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.026041665631863848,0
C8,,,9189.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
C8,,3.0,9189.0,0.006510416407965962,ET,3.0,,0.0,,0.0,4.6875,0.28456001343091275,0.41666665010982157,0
C8,17.882982432842255,3.6,7464.0,0.03255208203982981,ET,5.0,,0.0,,0.0,4.918032786885246,0.2797868302052486,2.382812405315542,0
C8,,3.0,,0.006510416407965962,ET,3.0,,0.0,,0.0,2.5,0.14149334961202345,0.7812499689559154,0
C8,25.472245752811432,3.0,9189.0,0.03255208203982981,ET,3.0,,0.0,,0.0,3.303964757709251,0.14061324981398385,2.9557290492165467,0
C8,,3.0,9189.0,0.006510416407965962,ET,3.0,,0.0,,0.0,15.0,0.9315466758987635,0.13020832815931924,0
C8,,,8574.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.026041665631863848,0
C8,,,9189.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.006510416407965962,0
C8,,,9189.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
C8,,,9189.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.3710937352540598,0
D10,45.57565927505493,3.0,5559.0,0.01562500005820766,ET,3.0,11003.0,0.029408910863583715,5488.2,0.012715239241768286,6.521739130434782,0.31811203926098364,0.7187500026775524,5
D10,,,7336.0,0.0,ET,,10458.0,0.018828786442726782,6615.2,0.012071067421088091,0.0,0.0,0.3906250014551915,5
D10,1.4334361553192139,3.5,8427.0,0.01562500005820766,ET,4.0,11003.0,0.029408910863583715,5488.2,0.012715239241768286,7.07070707070707,0.29951986037015865,0.7734375028812792,5
D10,11.477094372113546,3.2857142857142856,9680.0,0.05468750020372681,ET,4.0,11003.0,0.029408910863583715,5488.2,0.012715239241768286,3.9316239316239314,0.16966406319165253,4.570312517025741,5
D10,14.53299194574356,3.111111111111111,9680.0,0.07031250026193447,ET,4.0,10458.0,0.018828786442726782,6615.2,0.012071067421088091,5.363984674329502,0.2503043049957764,4.0781250151921995,5
D10,10.12837486796909,3.0,9680.0,0.0781250002910383,ET,3.0,11003.0,0.029408910863583715,5488.2,0.012715239241768286,7.9787234042553195,0.35631973429143327,2.9375000109430403,5
D10,23.778344869613647,3.3333333333333335,9680.0,0.04687500017462298,ET,4.0,11003.0,0.029408910863583715,5488.2,0.012715239241768286,4.273504273504273,0.22329613649582913,3.6562500136205927,5
D10,20.177496671676636,3.2857142857142856,8427.0,0.05468750020372681,ET,5.0,10458.0,0.018828786442726782,6615.2,0.012071067421088091,9.465020576131687,0.582848118926764,1.8984375070722308,5
D10,61.681172132492065,3.0,8427.0,0.01562500005820766,ET,3.0,11003.0,0.029408910863583715,5488.2,0.012715239241768286,2.371541501976284,0.09052790735113586,1.976562507363269,5
D10,67.82169079780579,3.0,7336.0,0.01562500005820766,ET,3.0,10458.0,0.018828786442726782,6615.2,0.012071067421088091,3.6809815950920246,0.11110398959779735,1.2734375047439244,5
D10,33.11640556653341,3.25,7336.0,0.03125000011641532,ET,4.0,11003.0,0.029408910863583715,5488.2,0.012715239241768286,6.770833333333333,0.3548797233211984,1.5000000055879354,5
D10,,,12772.0,0.0,ET,,10458.0,0.018828786442726782,6615.2,0.012071067421088091,0.0,0.0,0.05468750020372681,5
D10,,,16853.0,0.0,ET,,11003.0,0.029408910863583715,5488.2,0.012715239241768286,0.0,0.0,0.1796875006693881,5
D10,,,7336.0,0.0,ET,,10458.0,0.018828786442726782,6615.2,0.012071067421088091,0.0,0.0,0.2890625010768417,5
D10,5.349498987197876,3.0,7336.0,0.01562500005820766,ET,3.0,11003.0,0.029408910863583715,5488.2,0.012715239241768286,6.185567010309279,0.2161599703735112,0.7578125028230716,5
D10,,,8427.0,0.0,ET,,10458.0,0.018828786442726782,6615.2,0.012071067421088091,0.0,0.0,0.01562500005820766,5
D10,,,8427.0,0.0,ET,,11003.0,0.029408910863583715,5488.2,0.012715239241768286,0.0,0.0,0.04687500017462298,5
D10,38.677995443344116,3.3333333333333335,9680.0,0.02343750008731149,ET,4.0,11003.0,0.029408910863583715,5488.2,0.012715239241768286,3.861003861003861,0.21769590756928886,2.023437507537892,5
D10,5.0876007080078125,3.0,8427.0,0.02343750008731149,ET,3.0,10458.0,0.018828786442726782,6615.2,0.012071067421088091,3.488372093023256,0.19209608507192166,2.0156250075087883,5
D10,29.44978928565979,3.0,9680.0,0.03125000011641532,ET,3.0,11003.0,0.029408910863583715,5488.2,0.012715239241768286,6.091370558375635,0.3302399081373211,1.5390625057334546,5
D10,,,8427.0,0.0,ET,,10458.0,0.018828786442726782,6615.2,0.012071067421088091,0.0,0.0,0.05468750020372681,5
D10,,3.0,8427.0,0.00781250002910383,ET,3.0,11003.0,0.029408910863583715,5488.2,0.012715239241768286,9.67741935483871,0.5694080165379047,0.24218750090221874,5
D10,,,7336.0,0.0,ET,,11003.0,0.029408910863583715,5488.2,0.012715239241768286,0.0,0.0,0.22656250084401108,5
D10,11.415920794010162,3.4444444444444446,10202.0,0.07031249895226212,ET,5.0,9832.0,0.01581299481902161,4637.666666666667,0.015743527547065927,4.372355430183357,0.18659215142440572,5.539062417461538,3
D10,9.27237644791603,3.2222222222222223,9854.0,0.07031249895226212,ET,4.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,4.41400304414003,0.2319999004602447,5.1328124235151344,4
D10,33.04218673706055,3.3333333333333335,10202.0,0.023437499650754038,ET,4.0,9832.0,0.01581299481902161,4637.666666666667,0.015743527547065927,5.376344086021505,0.2841923343510578,1.4531249783467504,3
D10,,3.0,9854.0,0.00781249988358468,ET,3.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,2.4193548387096775,0.1488318644638082,0.9687499855645003,4
D10,5.702110797166824,3.0588235294117645,12132.0,0.13281249802093956,ET,4.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,2.219376867264191,0.11427216061544179,18.304687227238905,4
D10,19.69905698299408,3.3333333333333335,13003.0,0.023437499650754038,ET,4.0,9832.0,0.01581299481902161,4637.666666666667,0.015743527547065927,5.4945054945054945,0.330271939482213,1.4218749788124116,3
D10,34.88022573788961,3.5,12560.0,0.03124999953433872,ET,5.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,9.722222222222223,0.43865609260415894,1.1249999832361939,4
D10,21.59624218940735,3.5,11719.0,0.046874999301508076,ET,4.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,1.1884550084889642,0.08150376258039829,13.80468729429413,4
D10,6.8840312295489845,3.1052631578947367,10562.0,0.1484374977881089,ET,4.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,2.437009500206526,0.11971201569271064,18.91406221815851,4
D10,13.077150911092758,3.4444444444444446,10202.0,0.07031249895226212,ET,4.0,9832.0,0.01581299481902161,4637.666666666667,0.015743527547065927,3.959131545338442,0.2593599221205723,6.117187408846805,3
D10,1.011752963066101,3.3333333333333335,9518.0,0.023437499650754038,ET,4.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,4.291845493562231,0.22118370650434932,1.8203124728752305,4
D10,86.76327586174011,3.0,8578.0,0.01562499976716936,ET,3.0,9832.0,0.01581299481902161,4637.666666666667,0.015743527547065927,8.695652173913043,0.3446079739241604,0.5390624919673429,3
D10,6.742548704147339,3.5,9518.0,0.01562499976716936,ET,4.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,9.090909090909092,0.6048321633810974,0.6015624910360203,4
D10,,,9854.0,0.0,ET,,9832.0,0.01581299481902161,4637.666666666667,0.015743527547065927,0.0,0.0,0.07031249895226212,3
D10,,,10202.0,0.0,ET,,9832.0,0.014418236223345395,3478.25,0.010792623161448495,0.0,0.0,0.0,4
D10,,4.0,9854.0,0.00781249988358468,ET,4.0,9832.0,0.01581299481902161,4637.666666666667,0.015743527547065927,2.185792349726776,0.04153605488634028,1.4296874786959963,3
D10,36.50547766685486,3.5,10202.0,0.01562499976716936,ET,4.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,4.430379746835443,0.31920000435113904,1.2343749816063794,4
D10,8.68020236492157,3.3333333333333335,13003.0,0.023437499650754038,ET,4.0,9832.0,0.01581299481902161,4637.666666666667,0.015743527547065927,3.215434083601286,0.19027217939090463,2.4296874637948354,3
D10,16.82787009080251,3.142857142857143,12132.0,0.05468749918509276,ET,4.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,7.586206896551724,0.3256319042201057,2.265624966239557,4
D10,7.868588720049177,3.2,12560.0,0.1171874982537702,ET,5.0,9832.0,0.01581299481902161,4637.666666666667,0.015743527547065927,2.867383512544803,0.14512017153024417,13.078124805120755,3
D10,28.12872060139974,3.0,13003.0,0.03124999953433872,ET,3.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,3.821656050955414,0.2121282709817846,2.4531249634455894,4
D10,11.43610589504242,3.090909090909091,11719.0,0.08593749871943147,ET,4.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,2.4355300859598854,0.13504009492635585,10.906249837484213,4
D10,13.626788020133972,3.2,13003.0,0.0390624994179234,ET,4.0,9832.0,0.01581299481902161,4637.666666666667,0.015743527547065927,5.095541401273886,0.2246081795601818,2.4531249634455894,3
D10,38.00207416216532,3.0,13003.0,0.03124999953433872,ET,3.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,4.615384615384616,0.13388786265421118,2.0312499697320168,4
D10,,,9518.0,0.0,ET,,9832.0,0.01581299481902161,4637.666666666667,0.015743527547065927,0.0,0.0,0.2656249960418791,3
D10,,3.0,10562.0,0.00781249988358468,ET,3.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,7.142857142857142,0.4032960101470946,0.32812499511055654,4
D10,,3.0,9854.0,0.00781249988358468,ET,3.0,9832.0,0.01581299481902161,4637.666666666667,0.015743527547065927,7.5,0.37280003916025106,0.3124999953433872,3
D10,,3.0,8881.0,0.00781249988358468,ET,3.0,9832.0,0.014418236223345395,3478.25,0.010792623161448495,1.4851485148514851,0.02508796714115192,1.5781249764841054,4
D10,99.11603164672852,3.0,17151.0,0.01562500005820766,ET,3.0,11478.0,0.01469622320110693,4418.5,0.010204671906805624,4.651162790697675,0.2546880403708221,1.0078125037543941,6
D10,,4.0,16567.0,0.00781250002910383,ET,4.0,9832.0,0.011251131378994065,5210.75,0.00881269769320889,3.6363636363636362,0.08745603295958054,0.8593750032014214,4
D10,10.283130884170532,3.5,16567.0,0.01562500005820766,ET,4.0,11478.0,0.01469622320110693,4418.5,0.010204671906805624,11.864406779661017,0.8911039713438749,0.460937501717126,6
D10,11.893391132354736,3.0,17756.0,0.01562500005820766,ET,3.0,9832.0,0.011251131378994065,5210.75,0.00881269769320889,2.2988505747126435,0.11430382771158154,2.0390625075960997,4
D10,6.397501468658447,3.0,17151.0,0.01562500005820766,ET,3.0,11478.0,0.01469622320110693,4418.5,0.010204671906805624,3.9735099337748347,0.14307200961959365,1.1796875043946784,6
D10,10.284083187580109,3.2222222222222223,14931.0,0.07031250026193447,ET,4.0,9832.0,0.011251131378994065,5210.75,0.00881269769320889,3.1763417305585984,0.16147214979481753,7.132812526571797,4
D10,8.795622378587723,3.2222222222222223,15458.0,0.07031250026193447,ET,4.0,11478.0,0.01469622320110693,4418.5,0.010204671906805624,4.754098360655737,0.22297594779348354,4.765625017753337,6
D10,8.89085633938129,3.142857142857143,19030.0,0.10937500040745363,ET,4.0,11478.0,0.01469622320110693,4418.5,0.010204671906805624,2.112337974075852,0.10412782469439441,16.27343756062328,6
D10,8.229261858122689,3.466666666666667,19701.0,0.11718750043655746,ET,5.0,9832.0,0.011251131378994065,5210.75,0.00881269769320889,4.406779661016949,0.2506880098979474,9.21875003434252,4
D10,6.202357037862142,3.125,19701.0,0.1250000004656613,ET,4.0,11478.0,0.01469622320110693,4418.5,0.010204671906805624,3.136762860727729,0.15065558310842359,12.453125046391506,6
D10,,,12555.0,0.0,ET,,9832.0,0.011251131378994065,5210.75,0.00881269769320889,0.0,0.0,0.3046875011350494,4
D10,,,15458.0,0.0,ET,,11478.0,0.01469622320110693,4418.5,0.010204671906805624,0.0,0.0,0.01562500005820766,6
D10,48.501227378845215,3.0,14422.0,0.01562500005820766,ET,3.0,9832.0,0.011251131378994065,5210.75,0.00881269769320889,5.769230769230769,0.31241607037341623,0.8125000030267984,4
D10,,3.0,17151.0,0.00781250002910383,ET,3.0,11478.0,0.01469622320110693,4418.5,0.010204671906805624,4.838709677419355,0.23024007763803034,0.4843750018044375,6
D10,9.431555370489756,3.076923076923077,19701.0,0.1015625003783498,ET,4.0,9832.0,0.011251131378994065,5210.75,0.00881269769320889,4.640371229698376,0.23382417944753237,6.734375025087502,4
D10,15.357796239852906,3.1666666666666665,17756.0,0.04687500017462298,ET,4.0,11478.0,0.01469622320110693,4418.5,0.010204671906805624,3.327495621716287,0.15424024371147246,4.460937516618287,6
D10,7.659901215479924,3.0714285714285716,19030.0,0.10937500040745363,ET,4.0,9832.0,0.011251131378994065,5210.75,0.00881269769320889,2.711223203026482,0.15065651443100167,12.390625046158675,4
D10,8.97683451573054,3.4615384615384617,17151.0,0.1015625003783498,ET,5.0,11478.0,0.01469622320110693,4418.5,0.010204671906805624,3.1315240083507305,0.1459840690567496,11.226562541822204,6
D10,11.738184769948324,3.4,19701.0,0.0781250002910383,ET,5.0,9832.0,0.011251131378994065,5210.75,0.00881269769320889,3.0575539568345325,0.16950387570822192,8.68750003236346,4
D10,24.621653938293456,3.3333333333333335,14931.0,0.04687500017462298,ET,4.0,11478.0,0.01469622320110693,4418.5,0.010204671906805624,3.0349013657056148,0.159871951341152,5.148437519179424,6
D10,7.692785776578463,3.2142857142857144,19701.0,0.10937500040745363,ET,4.0,9832.0,0.011251131378994065,5210.75,0.00881269769320889,2.9315960912052117,0.1623360446182491,11.99218754467438,4
D10,12.43042696846856,3.4,17151.0,0.0781250002910383,ET,5.0,11478.0,0.01469622320110693,4418.5,0.010204671906805624,4.836415362731152,0.22969618525242874,5.492187520459993,6
D10,8.582095557993108,3.0833333333333335,19701.0,0.09375000034924597,ET,4.0,9832.0,0.011251131378994065,5210.75,0.00881269769320889,10.393258426966293,0.4815038311537498,2.7812500103609636,4
D10,9.098321914672852,3.0,15458.0,0.01562500005820766,ET,3.0,11478.0,0.01469622320110693,4418.5,0.010204671906805624,2.2058823529411766,0.08297618509447643,2.125000007916242,6
D10,,,5655.0,0.0,ET,,9832.0,0.04995312503662107,7042.0,0.026677368957408656,0.0,0.0,0.0781249988358468,3
D10,,3.0,6275.0,0.00781249988358468,ET,3.0,,0.0,,0.0,50.0,1.8069119854731561,0.046874999301508076,0
D10,,3.0,6275.0,0.00781249988358468,ET,3.0,9832.0,0.04995312503662107,7042.0,0.026677368957408656,5.0,0.28668809254932265,0.4687499930150808,3
D10,,,6275.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.24999999627470976,0
D10,6.270944576997024,3.142857142857143,8573.0,0.10937499837018552,ET,4.0,,0.0,,0.0,6.9510268562401265,0.2827519508786209,4.945312426309102,0
D10,31.567155599594116,3.0,7726.0,0.0390624994179234,ET,3.0,,0.0,,0.0,0.9823182711198428,0.04454441302203517,11.929687322233805,0
D10,22.10050082206726,3.0,7726.0,0.023437499650754038,ET,3.0,,0.0,,0.0,1.8789144050104383,0.08931197092962309,3.7421874442370617,0
D10,,3.0,8573.0,0.00781249988358468,ET,3.0,9832.0,0.04995312503662107,7042.0,0.026677368957408656,5.263157894736842,0.3011839419426927,0.44531249336432677,3
D10,,3.0,6275.0,0.00781249988358468,ET,3.0,,0.0,,0.0,7.5,0.22988803342151592,0.3124999953433872,0
D10,,,6275.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0781249988358468,0
D10,,,7726.0,0.0,ET,,9832.0,0.04995312503662107,7042.0,0.026677368957408656,0.0,0.0,0.06249999906867744,3
D10,,,10554.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.05468749918509276,0
D10,,,8573.0,0.0,ET,,9832.0,0.04995312503662107,7042.0,0.026677368957408656,0.0,0.0,0.08593749871943147,3
D10,,,5655.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.17187499743886295,0
D10,,3.0,7726.0,0.00781249988358468,ET,3.0,,0.0,,0.0,8.108108108108109,0.23430399247550976,0.28906249569263315,0
D10,17.975805316652572,3.375,7726.0,0.06249999906867744,ET,4.0,9832.0,0.04995312503662107,7042.0,0.026677368957408656,5.465587044534413,0.3141120029373169,3.859374942490832,3
D10,37.81476414203644,3.0,7726.0,0.023437499650754038,ET,3.0,,0.0,,0.0,4.455445544554455,0.1599678745870609,1.5781249764841054,0
D10,,3.0,5655.0,0.00781249988358468,ET,3.0,9832.0,0.04995312503662107,7042.0,0.026677368957408656,4.166666666666666,0.245120000166893,0.5624999916180969,3
D10,,,7726.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.6718749899882824,0
D10,,3.0,7726.0,0.00781249988358468,ET,3.0,,0.0,,0.0,2.479338842975207,0.11215992104768871,0.9453124859137463,0
D10,,3.0,13937.0,0.00781250002910383,ET,3.0,6244.0,0.05708789785217689,3056.0,0.021001643483486137,2.608695652173913,0.10646395424926264,0.8984375033469405,4
D10,12.074106812477112,3.3333333333333335,16574.0,0.02343750008731149,ET,4.0,2182.0,0.039097162547399505,1969.75,0.019271964727365077,8.264462809917356,0.2877119939316511,0.9453125035215635,4
D10,,3.0,16574.0,0.00781250002910383,ET,3.0,6244.0,0.05708789785217689,3056.0,0.021001643483486137,1.0273972602739725,0.045216083695054365,2.2812500084983185,4
D10,,3.0,15464.0,0.00781250002910383,ET,3.0,2182.0,0.039097162547399505,1969.75,0.019271964727365077,4.054054054054054,0.16841590467250311,0.5781250021536835,4
D10,31.60500892003377,3.0,16574.0,0.03125000011641532,ET,3.0,6244.0,0.05708789785217689,3056.0,0.021001643483486137,7.2727272727272725,0.38627181346070694,1.289062504802132,4
D10,17.324462056159973,3.0,17158.0,0.02343750008731149,ET,3.0,2182.0,0.039097162547399505,1969.75,0.019271964727365077,3.862660944206009,0.20003207102429893,1.8203125067811925,4
D10,6.585914263358483,3.2857142857142856,17158.0,0.10937500040745363,ET,5.0,6244.0,0.05708789785217689,3056.0,0.021001643483486137,4.279069767441861,0.21772775880145936,8.398437531286618,4
